bathrooms,bedrooms,city,homeStatus,homeType,latitude,livingArea,longitude,price,state,streetAddress,zipcode,zpid
2.0,5.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.650738,2226.0,-73.97946,1700000.0,NY,57 E 2nd St,11218,30671066
1.0,1.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.573658,420.0,-74.08814,229999.0,NY,665 Hunter Avenue,10306,32333707
2.0,4.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.718445,1372.0,-73.777596,1188000.0,NY,18612 Cambridge Rd,11432,32136078
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.796528,3038.0,-73.81902,1350000.0,NY,3-28 149th Place,11357,32027114
2.0,2.0,Long Island City,FOR_SALE,CONDO,40.747585,1176.0,-73.94611,1997000.0,NY,21-30 44th Dr #5E,11101,2079581856
1.0,1.0,Sunnyside,FOR_SALE,CONDO,40.74508,900.0,-73.92319,450000.0,NY,43-08 41st St #5D,11104,450847927
2.0,4.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.62839,0.0,-74.018745,1499000.0,NY,639 74th St,11209,30694677
2.0,2.0,New York,FOR_SALE,CONDO,40.73987,1100.0,-73.98276,900000.0,NY,330 3rd Ave APT 2C,10010,219655282
6.0,5.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.74568,3095.0,-73.79418,2499900.0,NY,4953 Fresh Meadow Lane,11365,32050954
4.0,6.0,Jamaica,FOR_SALE,MULTI_FAMILY,40.710728,1548.0,-73.791176,920000.0,NY,170-11 88 Avenue,11432,2080339269
1.0,3.0,New York,FOR_SALE,CONDO,40.7882,754.0,-73.9476,725000.0,NY,1810 3rd Ave APT A7D,10029,2102415787
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.614937,0.0,-73.94705,165000.0,NY,2705 Kings Hwy #4Q,11229,245054583
4.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.585255,2296.0,-74.16018,699000.0,NY,121 Rockne St,10314,32313969
2.0,4.0,Saint Albans,FOR_SALE,SINGLE_FAMILY,40.691177,1766.0,-73.781685,718888.0,NY,112-35 168th St,11433,2056636722
3.0,4.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.68409,2972.0,-73.94865,2495000.0,NY,292 Putnam Ave,11216,30609784
10.0,7.0,New York,FOR_SALE,CONDO,40.76947,5000.0,-73.96872,17500000.0,NY,860 5th Ave,10065,31533654
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.789055,1344.0,-73.80801,1290000.0,NY,1414 154th Street,11357,32032003
2.0,3.0,Staten Island,FOR_SALE,CONDO,,1166.0,,549000.0,NY,1718 Forest Hill Rd #1,10314,440783949
1.0,2.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.573524,840.0,-74.08981,469999.0,NY,118 Baden Pl,10306,32333263
4.0,4.0,Bayside Hills,FOR_SALE,SINGLE_FAMILY,40.753143,1834.0,-73.76774,1295000.0,NY,5005 212th St,11364,32083559
1.0,1.0,Bronx,FOR_SALE,CONDO,40.879528,780.0,-73.87751,138000.0,NY,3400 Wayne Ave #C51,10467,450869104
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.619854,1700.0,-74.016304,1370000.0,NY,1056 81st St,11228,30698399
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.709766,500.0,-73.96519,299000.0,NY,97 S 8th St APT 6,11249,448448780
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.624447,1170.0,-74.08209,349900.0,NY,42 Hudson St S,10304,443977555
6.0,6.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.700703,4875.0,-73.920784,850000.0,NY,225 Stanhope St,11237,30626113
2.0,3.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.69256,2340.0,-73.93256,841900.0,NY,534 Kosciuszko St,11221,30602386
1.0,2.0,New York,FOR_SALE,CONDO,40.743435,0.0,-74.002045,750000.0,NY,340 W 19th St APT 4,10011,72538172
3.0,4.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.569042,2600.0,-74.11803,1208000.0,NY,91 Allison Ave,10306,32336985
1.0,1.0,New York,FOR_SALE,CONDO,40.764793,0.0,-73.99241,390000.0,NY,520 W 50th St APT B4,10019,72519817
3.0,3.0,Bronx,FOR_SALE,MULTI_FAMILY,40.855892,2085.0,-73.85156,949000.0,NY,2013 Narragansett Avenue,10461,29818639
4.0,5.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.560066,2288.0,-74.15969,889999.0,NY,350 Brookfield Ave,10308,32352448
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.736477,1222.0,-73.954094,1595000.0,NY,102 Clay St APT 4,11222,142866184
3.0,4.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.766743,1931.0,-73.799065,1280000.0,NY,33-29 166 Street,11358,32043529
3.0,2.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.59441,1432.0,-73.94591,799000.0,NY,4400 Bedford Ave,11229,30747154
2.0,4.0,Bayside Hills,FOR_SALE,SINGLE_FAMILY,40.750187,1800.0,-73.764404,1268000.0,NY,56-15 214th Street,11364,32084880
1.0,1.0,Bayside,FOR_SALE,CONDO,40.777912,1015.0,-73.77994,625000.0,NY,21019 26th Avenue #2N,11360,32056998
3.0,3.0,Glendale,FOR_SALE,SINGLE_FAMILY,40.696033,1364.0,-73.89058,950000.0,NY,7846 64th Place,11385,32015884
2.0,2.0,Jackson Heights,FOR_SALE,CONDO,,900.0,,368000.0,NY,33-07 91 Street #2A,11372,450349548
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.720505,1068.0,-73.95683,1595000.0,NY,55 Berry St APT 4B,11249,68313646
1.0,1.0,New York,FOR_SALE,CONDO,40.803234,0.0,-73.94716,250000.0,NY,56 W 119th St APT 1B,10026,2066441747
1.0,2.0,New York,FOR_SALE,CONDO,40.72281,0.0,-73.97728,595000.0,NY,745 E 6th St APT 1B,10009,2060764848
2.0,2.0,Brooklyn,FOR_SALE,TOWNHOUSE,40.685215,0.0,-73.98344,2995000.0,NY,112 Nevins St,11217,30566847
2.0,3.0,Brooklyn,FOR_SALE,CONDO,40.72746,1196.0,-73.95233,1899000.0,NY,123 Meserole Ave #3,11222,450857443
2.0,1.0,New York,FOR_SALE,CONDO,40.727127,0.0,-73.99593,985000.0,NY,77 Bleecker St APT 316,10012,79528951
3.0,5.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.729404,0.0,-73.78707,1180000.0,NY,7519 182nd St,11366,32079577
2.0,2.0,New York,FOR_SALE,CONDO,40.773144,0.0,-73.964836,2100000.0,NY,20 E 74th St #8A,10021,450820860
1.0,2.0,Staten Island,FOR_SALE,SINGLE_FAMILY,,900.0,,189900.0,NY,2701 Goethals Rd N APT C9,10303,442119515
1.0,2.0,Little Neck,FOR_SALE,CONDO,40.759712,960.0,-73.73077,429000.0,NY,249-12 57th Ave #257,11362,79738895
1.0,3.0,Little Neck,FOR_SALE,CONDO,40.75852,1000.0,-73.73294,438000.0,NY,58-37 246th Crescent #1F,11362,450524790
2.0,2.0,New york,FOR_SALE,CONDO,40.70814,1000.0,-74.00685,915000.0,NY,80 John St APT 16E,10038,145586107
2.0,2.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.866547,1088.0,-73.85314,650000.0,NY,2733 Tenbroeck Avenue,10469,29823230
5.0,4.0,New York,FOR_SALE,CONDO,40.70911,4665.0,-74.00635,20000000.0,NY,130 William St UNIT PENTHOUSE 65,10038,442156327
1.0,1.0,New York,FOR_SALE,CONDO,40.788998,0.0,-73.97776,795000.0,NY,328 W 86th St APT 3B,10024,72523626
2.0,2.0,New York,FOR_SALE,CONDO,40.795174,0.0,-73.96254,1295000.0,NY,415 Central Park W APT 6B,10025,72534318
4.0,5.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.717716,4400.0,-73.76816,3350000.0,NY,19619 Como Ave,11423,32146340
1.0,0.0,New York,FOR_SALE,CONDO,40.73917,0.0,-73.98055,320000.0,NY,242 E 25th St APT 3E,10010,321905389
1.0,2.0,Astoria,FOR_SALE,CONDO,40.776028,514.0,-73.90814,350000.0,NY,21-06 35th Street #3E,11105,2067003521
4.0,4.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.595562,2700.0,-74.16005,919000.0,NY,17 Orbit Ln,10314,59820539
1.0,0.0,New York,FOR_SALE,CONDO,40.74671,0.0,-74.0033,299000.0,NY,453 W 22nd St APT 2R,10011,123949573
